emp_no,dept_no,first_name,last_name,title,dept_name,salary
467292,d001,Ioana,Byoun,Senior Staff,Marketing,78313
467303,d005,Chaosheng,Schach,Senior Engineer,Development,40000
467308,d002,Ishfaq,Cappello,Senior Staff,Finance,40959
467331,d006,Jeane,Boreale,Technique Leader,Quality Management,56611
467345,d007,Florian,Kobuchi,Senior Staff,Sales,74817
467357,d005,Suebskul,Lichtman,Senior Engineer,Development,48994
467360,d005,Bodh,Garnier,Senior Engineer,Development,40000
467362,d005,Zhensheng,Codenie,Senior Engineer,Development,53254
467375,d009,Genta,Felcyn,Senior Staff,Customer Service,40000
467381,d005,Satyanarayana,Perez,Engineer,Development,58285
467385,d006,Hugo,Caine,Senior Engineer,Quality Management,40000
467397,d004,Nahum,Benzmuller,Engineer,Production,47114
467410,d002,Zdislav,Chaudhuri,Senior Staff,Finance,67622
467418,d005,Marl,Ranai,Senior Engineer,Development,42453
467430,d005,Angel,Ossenbruggen,Technique Leader,Development,40000
467443,d004,Xiadong,Ramamoorthy,Senior Engineer,Production,40000
467447,d004,Sakthirel,Kandlur,Senior Engineer,Production,40000
467448,d005,Halsur,Collette,Senior Engineer,Development,40000
467452,d005,Sailaja,Waeselynck,Engineer,Development,48426
467607,d007,Gio,Randt,Senior Staff,Sales,54012
467609,d008,Jongsuk,Masada,Senior Engineer,Research,40000
467616,d004,Manton,Kitai,Senior Engineer,Production,44008
467618,d005,Jasminko,Isard,Senior Engineer,Development,53756
467620,d002,Abdelaziz,Melichar,Senior Staff,Finance,40000
467626,d005,Kolar,Vasanthakumar,Engineer,Development,40000
467629,d001,Kristof,Solares,Senior Staff,Marketing,52829
467630,d004,Radhika,Smeets,Technique Leader,Production,51190
467645,d008,Parviz,Suessmith,Senior Staff,Research,44381
467663,d004,Florian,Talmon,Senior Engineer,Production,57863
467665,d007,Gio,Lamma,Senior Staff,Sales,76942
467680,d007,Ravishankar,Luon,Senior Staff,Sales,85564
467697,d004,Freyja,Hebert,Senior Engineer,Production,47441
467705,d007,Jayesh,Fendler,Senior Staff,Sales,61103
467706,d007,Xianlong,Nastansky,Senior Staff,Sales,68383
467712,d005,Maik,Iisaka,Senior Engineer,Development,42397
467714,d009,Guadalupe,Kleiser,Senior Staff,Customer Service,51448
467725,d006,Lein,Bridgland,Senior Engineer,Quality Management,58144
467728,d004,Chaosheng,Rodiger,Engineer,Production,40000
467730,d005,Miyeon,Eldridge,Assistant Engineer,Development,52180
467738,d009,Kien,Zielinski,Senior Staff,Customer Service,55378
467889,d009,Chenyi,Sichman,Senior Engineer,Customer Service,83408
467901,d004,Subhash,Schaft,Technique Leader,Production,52349
467904,d005,Gadiel,Eppinger,Senior Engineer,Development,41858
467909,d007,Marlo,Birge,Staff,Sales,46134
467937,d004,Jeanne,Lupu,Senior Engineer,Production,56863
467942,d005,Teunis,Sichman,Senior Engineer,Development,40000
467943,d004,Marko,Krychniak,Senior Engineer,Production,40000
467946,d007,Randi,Baar,Senior Staff,Sales,56844
467960,d003,Huan,Lichtner,Staff,Human Resources,40000
467970,d007,Utz,Kuzuoka,Senior Staff,Sales,63653
467971,d005,Xiaoqiu,DeMori,Senior Engineer,Development,47412
467972,d004,Xiaoshan,Magalhaes,Engineer,Production,67039
467973,d005,Gopalakrishnan,Cannard,Senior Engineer,Development,40000
467986,d008,Ekawit,Sundgren,Senior Staff,Research,40000
467992,d002,Mang,Solares,Staff,Finance,59919
468004,d009,Sanjoy,Koblick,Senior Staff,Customer Service,40000
468006,d007,Sajjan,Gewali,Senior Staff,Sales,74326
468020,d004,Mayumi,Koblick,Senior Engineer,Production,43771
468021,d005,Mandell,Meszaros,Technique Leader,Development,49741
468175,d009,Girolamo,Ranft,Senior Staff,Customer Service,97184
468184,d004,Xiong,Klerer,Senior Engineer,Production,40000
468185,d009,Nakhoon,Pietracaprina,Senior Engineer,Customer Service,49952
468194,d006,Jinxi,Saoudi,Technique Leader,Quality Management,40000
468200,d005,Munehiko,VanScheik,Senior Engineer,Development,49630
468230,d005,Marc,Bolotov,Senior Engineer,Development,40000
468231,d003,Minghong,Gerteisen,Staff,Human Resources,40000
468239,d001,Amabile,Onuegbe,Staff,Marketing,44403
468245,d004,Xiaoqiang,Erev,Senior Engineer,Production,66469
468248,d006,DAIDA,Brookman,Engineer,Quality Management,44710
468249,d004,Domenick,Schmiedel,Senior Engineer,Production,40000
468251,d005,Kish,Kieras,Senior Engineer,Development,40000
468256,d004,Gudjon,Lieberherr,Engineer,Production,40000
468266,d006,Cathie,Wilfing,Engineer,Quality Management,69862
468272,d004,Aria,Baak,Senior Engineer,Production,58436
468273,d009,Yechezkel,Usery,Staff,Customer Service,45568
468279,d004,Marco,Auria,Senior Engineer,Production,40000
468280,d005,Prasadram,Ernst,Senior Engineer,Development,53926
468285,d001,Yefim,Nollmann,Senior Staff,Marketing,98812
468291,d007,Mohit,Avouris,Senior Staff,Sales,59948
468296,d007,Shan,Bardell,Senior Staff,Sales,88172
468303,d001,Stamatina,Beerel,Staff,Marketing,74265
468306,d005,Mircea,Argence,Senior Engineer,Development,44504
468465,d001,Yuping,McDermid,Senior Staff,Marketing,43663
468472,d004,Sreekrishna,Tsukuda,Engineer,Production,40000
468476,d005,Prasadram,Mitina,Senior Engineer,Development,40000
468477,d005,Yuguang,Conde,Senior Engineer,Development,40000
468490,d003,Sudhanshu,Hainaut,Senior Staff,Human Resources,40000
468494,d009,Aris,Willoner,Senior Staff,Customer Service,40000
468497,d001,Odinaldo,Rettelbach,Senior Staff,Marketing,49628
468500,d006,Zito,Auria,Senior Engineer,Quality Management,40000
468518,d004,Manu,Tempesti,Engineer,Production,40000
468524,d007,Geraldo,Bellone,Senior Staff,Sales,70664
468527,d007,Sibyl,Luan,Senior Staff,Sales,85675
468534,d005,Ipke,Staelin,Senior Engineer,Development,40000
468550,d001,Richard,Hiroyama,Senior Staff,Marketing,86092
468574,d005,Dines,Leijenhorst,Engineer,Development,81726
468743,d006,Constantine,Rosin,Senior Engineer,Quality Management,40000
468764,d006,Gor,Ramsak,Senior Engineer,Quality Management,41393
468779,d004,Aemilian,Guting,Senior Engineer,Production,79728
468802,d005,Bodh,Karnin,Senior Engineer,Development,40000
468804,d004,Atreye,Axelband,Engineer,Production,48385
468806,d004,Howell,Tsukuda,Senior Engineer,Production,40000
468816,d008,Jiang,Bennet,Senior Staff,Research,48438
468825,d001,Aruna,Breugel,Senior Staff,Marketing,66997
468840,d007,Sarita,Nitsch,Senior Staff,Sales,54522
468844,d001,Chiradeep,Jenevein,Senior Staff,Marketing,48794
468846,d008,Zengping,Gilg,Senior Staff,Research,54376
468871,d001,Chikara,Kaltofen,Senior Staff,Marketing,67877
469029,d006,Nidapan,Remmele,Technique Leader,Quality Management,61440
469048,d009,Chuanti,Choobineh,Technique Leader,Customer Service,60608
469053,d008,Vidya,Dymetman,Senior Staff,Research,40000
469058,d004,Byong,Brender,Senior Engineer,Production,51499
469078,d005,Moheb,Horswill,Senior Engineer,Development,40000
469108,d007,Constantino,Bashian,Senior Staff,Sales,84890
469137,d004,Kwangsub,Rikino,Senior Engineer,Production,58601
469145,d009,Berhard,Szilard,Senior Staff,Customer Service,40000
469152,d008,Odysseas,Vandervoorde,Staff,Research,45952
469153,d001,Gad,Masaki,Senior Staff,Marketing,59103
469160,d003,Shan,Haldar,Senior Staff,Human Resources,56768
469164,d006,Baruch,Lenart,Senior Engineer,Quality Management,50832
469168,d001,Leif,Kugler,Senior Staff,Marketing,68227
469174,d004,Khoa,Rousseau,Senior Staff,Production,42835
469193,d001,Lunjin,Mitzlaff,Senior Staff,Marketing,84162
469204,d007,Kayoko,Madeira,Senior Staff,Sales,69369
469230,d004,Serap,Brizzi,Senior Engineer,Production,54470
469232,d007,Prodip,Zambonelli,Senior Staff,Sales,42069
469243,d009,Sadegh,Rissland,Senior Staff,Customer Service,40000
469267,d004,Zhigen,Merey,Technique Leader,Production,40000
469281,d003,Shawna,Picht,Senior Staff,Human Resources,44094
469284,d006,Karlis,Anido,Technique Leader,Quality Management,40000
469290,d005,Mostafa,Varker,Senior Engineer,Development,54210
469293,d007,Phule,Koyama,Senior Staff,Sales,79477
469447,d002,Anneli,Zirintsis,Senior Staff,Finance,65983
469466,d005,Barton,Birnbaum,Senior Engineer,Development,40000
469475,d004,Hein,Munos,Senior Engineer,Production,40000
469493,d002,Hugo,Talmon,Senior Staff,Finance,56111
469502,d004,Xiaoqiang,Lung,Senior Engineer,Production,43480
469509,d008,Constantijn,Kaiserswerth,Senior Engineer,Research,65172
469533,d004,Insup,Kamble,Senior Engineer,Production,60868
469599,d005,Arunas,Keirsey,Senior Engineer,Development,60417
469600,d007,Mircea,Conry,Senior Staff,Sales,60333
469665,d005,Manibrata,Bressoud,Senior Engineer,Development,64540
469670,d003,Kasidit,Lyonns,Senior Staff,Human Resources,58379
469671,d004,Conal,Garrabrants,Senior Engineer,Production,49816
469672,d001,Guadalupe,Hashii,Senior Staff,Marketing,52140
469678,d007,Dmitry,Clemencon,Staff,Sales,97164
469696,d002,Makato,Harnett,Senior Staff,Finance,85821
469699,d007,Xuejia,Rothe,Senior Staff,Sales,85939
469705,d001,Denis,Kamber,Senior Staff,Marketing,57679
469712,d006,Yolla,Gargeya,Assistant Engineer,Quality Management,47803
469713,d004,Weicheng,Lukaszewicz,Senior Engineer,Production,54510
469720,d004,Sarita,Rissland,Senior Engineer,Production,51182
469726,d005,Ranga,Stasinski,Senior Engineer,Development,40000
470443,d004,Ioana,Ciolek,Engineer,Production,47906
470475,d008,Josyula,Siepmann,Senior Staff,Research,67126
470478,d007,Masaru,Azadmanesh,Staff,Sales,92363
470494,d007,Fabrizio,Argence,Senior Staff,Sales,71149
470497,d001,Unal,Reinhard,Senior Staff,Marketing,88732
470507,d007,Kwun,McAlpine,Senior Staff,Sales,67971
470511,d004,Uno,Kawashima,Senior Engineer,Production,40000
470531,d001,Willard,Makrucki,Senior Staff,Marketing,40000
470533,d007,Sakthirel,Comellas,Senior Staff,Sales,74098
470546,d003,Susanne,Barvinok,Senior Staff,Human Resources,42079
470550,d005,Uno,Perng,Engineer,Development,41178
470554,d004,Mack,Mungall,Senior Engineer,Production,47917
470574,d007,Chrisa,Schaar,Senior Staff,Sales,99169
470734,d005,Zhonghua,Heyers,Senior Engineer,Development,84798
470739,d004,Alagu,Kornyak,Senior Engineer,Production,40144
470741,d006,Gor,Rijsenbrij,Technique Leader,Quality Management,40000
470758,d002,Tsz,Reistad,Senior Staff,Finance,51546
470762,d004,Ebbe,Cooke,Senior Engineer,Production,51596
470767,d005,Sachin,Poehlman,Senior Engineer,Development,51592
470774,d008,Tsz,Falster,Technique Leader,Research,40000
470782,d007,Fen,Henders,Senior Staff,Sales,40000
470808,d005,Werner,Dulay,Senior Engineer,Development,40714
470830,d001,Paloma,Backhouse,Senior Staff,Marketing,40000
470834,d003,Jianwen,Siochi,Staff,Human Resources,56618
470840,d008,Barry,Bernick,Senior Staff,Research,59382
470845,d005,Denis,Ozery,Technique Leader,Development,40000
470861,d005,Gian,Schaad,Senior Engineer,Development,51818
471017,d005,Miomir,Erie,Senior Engineer,Development,40000
471036,d006,Yishay,Muhlberg,Senior Engineer,Quality Management,42673
471038,d006,Arumugam,Marrakchi,Senior Engineer,Quality Management,54381
471039,d009,Satoru,Menhoudj,Staff,Customer Service,40000
471047,d001,Sadok,Karunanithi,Senior Staff,Marketing,52905
471050,d005,Mingdong,Sluis,Senior Engineer,Development,53084
471064,d009,Anoosh,Perl,Senior Engineer,Customer Service,40777
471065,d008,Herbert,Stafford,Senior Staff,Research,72590
471073,d004,Vugranam,Bresenham,Senior Engineer,Production,40000
471079,d007,Kasturi,Swiss,Senior Staff,Sales,61184
471080,d009,Jeane,Morton,Staff,Customer Service,43929
471096,d006,Ingmar,Merli,Senior Engineer,Quality Management,46426
471103,d006,Zissis,Bouloucos,Engineer,Quality Management,40000
471107,d004,Akeno,Muhlberg,Senior Engineer,Production,40000
471124,d006,Shakhar,Falck,Technique Leader,Quality Management,62904
471131,d008,Subhankar,Wixon,Senior Staff,Research,57027
471136,d004,Arvind,Birch,Engineer,Production,55526
471139,d008,Kiyotoshi,Collavizza,Engineer,Research,58547
471140,d004,Noritoshi,Halloran,Senior Engineer,Production,75737
471433,d005,Takanari,Khamsi,Senior Engineer,Development,50342
471437,d005,Christoper,Impagliazzo,Engineer,Development,51073
471439,d009,Theirry,Czaja,Staff,Customer Service,69705
471444,d009,Xinan,Welham,Senior Staff,Customer Service,66925
471445,d005,Duangkaew,Zaccaria,Senior Engineer,Development,80420
471449,d004,Kellyn,Velardi,Senior Engineer,Production,58130
471461,d008,Jovan,Brickell,Senior Staff,Research,40000
471467,d005,Nimmagadda,Gien,Senior Engineer,Development,40000
471472,d005,Youjian,Halloran,Senior Engineer,Development,52864
471483,d007,Janalee,Ozeki,Staff,Sales,64223
471517,d003,Arnd,Siochi,Senior Staff,Human Resources,58296
471529,d001,Munir,Aloia,Senior Staff,Marketing,76906
471540,d005,Odoardo,Baca,Senior Engineer,Development,48131
471545,d005,Kwangyoen,Guting,Technique Leader,Development,40000
471546,d007,Cedric,Picht,Senior Staff,Sales,81918
471549,d005,Alejandro,Ramsak,Engineer,Development,40000
471550,d001,Sadegh,Fujisaki,Senior Staff,Marketing,63194
471715,d007,Pasqua,Schusler,Senior Staff,Sales,51513
471716,d005,Yuichiro,Billingsley,Technique Leader,Development,40000
471719,d002,Basant,Gerteisen,Senior Staff,Finance,88981
471726,d004,Xiadong,Hashii,Engineer,Production,48118
471728,d006,Tadahiko,Heystek,Senior Engineer,Quality Management,40000
471747,d008,Tadahiro,Krider,Senior Staff,Research,40000
471748,d004,Mayumi,Picel,Senior Engineer,Production,40000
471753,d005,Arlette,Pero,Senior Engineer,Development,47911
471764,d005,Gao,Schaaf,Senior Engineer,Development,58180
471766,d005,Tadanori,Miake,Senior Engineer,Development,56048
471768,d004,Rutger,Cannard,Engineer,Production,40000
471773,d006,Conrado,Demri,Senior Engineer,Quality Management,43710
471782,d005,Alexius,Strehl,Senior Engineer,Development,40000
471790,d002,Charmane,Asrin,Senior Staff,Finance,63830
471799,d001,Heather,Flanders,Senior Staff,Marketing,41935
471800,d009,Guttorm,Diderrich,Senior Staff,Customer Service,63471
471809,d003,Moty,Paciorek,Staff,Human Resources,40000
471814,d005,Saeed,Keustermans,Engineer,Development,40000
471815,d004,Adas,Sidje,Senior Engineer,Production,45408
471833,d004,Tuval,Merlo,Senior Engineer,Production,40000
471839,d002,Christoph,Honiden,Senior Staff,Finance,58452
471849,d004,Jaihie,Benner,Senior Engineer,Production,56006
472008,d006,Fen,Salvesen,Senior Engineer,Quality Management,50624
472009,d008,Kotesh,Basart,Senior Staff,Research,40718
472012,d004,Evgueni,Kavraki,Senior Engineer,Production,40000
472020,d004,Leszek,Litzler,Senior Engineer,Production,57494
472021,d007,Marsha,Wielonsky,Senior Staff,Sales,79529
472022,d004,Somnath,Bennis,Senior Engineer,Production,40000
472026,d005,Ronghao,Savasere,Senior Engineer,Development,40059
472038,d009,Garnet,Thombley,Senior Engineer,Customer Service,57603
472047,d002,Florian,Beutelspacher,Staff,Finance,61117
472064,d004,Temple,Litecky,Senior Engineer,Production,48945
472066,d004,Hugo,Schurmann,Senior Engineer,Production,54234
472096,d005,Lubomir,Ernst,Senior Engineer,Development,40000
472108,d004,Yechiam,Yoshizawa,Senior Engineer,Production,40000
472116,d005,Jaroslava,Azevdeo,Senior Engineer,Development,48848
472121,d004,Jenwei,Serra,Senior Engineer,Production,61622
472130,d004,Leucio,Biran,Senior Engineer,Production,67996
469536,d002,Kinh,Chenney,Senior Staff,Finance,74353
469546,d005,Krassimir,Ginesta,Senior Engineer,Development,71289
469575,d007,Mircea,Collavizza,Senior Staff,Sales,62006
469580,d008,Weiye,Escriba,Senior Engineer,Research,40000
469728,d004,Randy,Dratva,Engineer,Production,61110
469731,d007,Ramya,Bierman,Senior Staff,Sales,40000
469733,d003,Vishu,Khasidashvili,Senior Staff,Human Resources,40000
469740,d009,Tetsurou,Butterworth,Senior Staff,Customer Service,40000
469758,d005,Krisda,Pell,Senior Engineer,Development,40000
469769,d009,Ewing,Pelz,Senior Staff,Customer Service,47591
469770,d009,Yongmin,Lieberherr,Senior Staff,Customer Service,41243
469779,d001,Dayanand,Kaltofen,Senior Staff,Marketing,45913
469799,d005,Genki,Bahl,Senior Engineer,Development,40000
469806,d005,Renny,Gelosh,Senior Engineer,Development,40057
469807,d004,Bangqing,Huxford,Technique Leader,Production,40000
469811,d007,Marco,Braccini,Senior Staff,Sales,80218
469830,d005,Lillian,Cummings,Technique Leader,Development,42940
469839,d005,Godehard,Luga,Senior Engineer,Development,48823
469855,d005,Arto,Cherinka,Senior Engineer,Development,40000
469887,d005,Gad,Highland,Senior Engineer,Development,69432
469894,d005,Fumiyo,Pargas,Senior Engineer,Development,90459
469899,d001,Make,Streng,Senior Staff,Marketing,65500
469910,d005,Huiqun,Baranowski,Senior Engineer,Development,41676
469918,d005,Tsz,Zongker,Senior Engineer,Development,75157
469919,d004,Maya,Isaac,Senior Engineer,Production,60584
469929,d003,Isaac,Cardazo,Senior Staff,Human Resources,40000
469931,d004,Panayotis,Ruther,Engineer,Production,40000
469944,d008,Tianruo,Frijda,Senior Staff,Research,61491
469951,d005,Kien,Ebeling,Engineer,Development,40000
469958,d007,Mikhail,Orlowska,Senior Staff,Sales,55186
469972,d003,Zhenhua,Litzler,Staff,Human Resources,46635
469974,d005,Djenana,Cochrane,Senior Engineer,Development,54077
469975,d006,Akeel,Kusalik,Engineer,Quality Management,49102
469976,d006,Mamdouh,Loncour,Senior Engineer,Quality Management,40000
469985,d004,Adit,Magliocco,Senior Engineer,Production,40000
469995,d004,Kerhong,Birjandi,Senior Staff,Production,40000
469996,d004,Yuping,Orlowska,Senior Engineer,Production,43561
470004,d001,Sham,Couchot,Senior Staff,Marketing,40000
470014,d006,Gro,Khasidashvili,Senior Engineer,Quality Management,40000
470017,d007,Nidapan,Swift,Senior Staff,Sales,73044
470018,d001,Fuqing,Erez,Staff,Marketing,76855
470033,d001,Carrsten,Ciolek,Senior Staff,Marketing,65284
470047,d002,Heeju,Bridgland,Senior Staff,Finance,93703
470064,d005,Jiong,Haldar,Senior Engineer,Development,45428
470078,d003,Guther,Varley,Staff,Human Resources,44602
470082,d004,Goa,Kenevan,Senior Engineer,Production,50219
470084,d004,Tsvetan,Krychniak,Technique Leader,Production,40901
470085,d004,Xiaoshan,Rajala,Senior Engineer,Production,80218
470088,d005,Henk,Brookner,Senior Engineer,Development,40000
470102,d007,Tze,Stamatiou,Senior Staff,Sales,47222
470116,d004,Xiaocheng,Anily,Senior Engineer,Production,40000
470117,d004,Hailing,Varman,Assistant Engineer,Production,40000
470127,d004,Jahangir,Limongiello,Engineer,Production,50313
470137,d002,Nahum,Llado,Staff,Finance,65065
470150,d007,Richard,Foong,Senior Staff,Sales,77765
470200,d006,Dipankar,Rosar,Senior Engineer,Quality Management,40000
470212,d005,Mark,Fraisse,Senior Staff,Development,48126
470216,d005,Luise,Gornas,Senior Engineer,Development,49072
470234,d005,Zhonghui,Vanwelkenhuysen,Engineer,Development,40000
470235,d006,Yuqun,Hanratty,Senior Engineer,Quality Management,47137
470264,d001,Premal,Undy,Senior Staff,Marketing,79181
470276,d005,Ishfaq,Kalorkoti,Senior Engineer,Development,40000
470278,d005,Martial,Busillo,Senior Engineer,Development,44121
